2020-01-26,2020-02-02,2020-02-08,2020-02-16,2020-02-23,2020-03-05,2020-03-15,2020-03-22,2020-03-29,2020-04-10,2020-04-19,2020-04-26,2020-05-01,2020-05-04,2020-05-07,2020-05-17,2020-05-24,2020-05-31,2020-06-09,2020-06-12,2020-06-14,2020-06-21,2020-06-28,2020-07-06,2020-07-19,2020-07-26,2020-08-03,2020-08-11,2020-08-16,2020-08-23,2020-08-30,2020-09-02,2020-09-08,2020-09-13,2020-09-20,2020-09-27,2020-10-05,2020-10-18,2020-10-25,2020-11-10,2020-11-15,2020-11-22,2020-11-29,2020-12-01,2020-12-04,2020-12-07,2020-12-13,2020-12-20,2020-12-27,2021-01-08,2021-01-17,2021-01-24,2021-01-31,2021-02-05,2021-02-14,2021-02-21,2021-02-28,2021-03-01,2021-03-10,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-07,2021-04-18,2021-04-25,2021-05-09,2021-05-12,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-02,2021-07-03,2021-07-11,2021-07-18,2021-07-25,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-19,2021-09-26,2021-10-01,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-04,2021-11-07,2021-11-14,2021-11-21,2021-11-28,x,y
0,0,5,0,0,51,2,16,131,1,89,57,0,174,4,55,27,10,1,55,8,7,3,14,3,3,1,30,6,1,2,0,1,11,2,1,31,6,12,3,48,50,65,0,143,1,59,56,48,0,45,67,50,37,69,47,56,68,7,62,63,64,45,1,37,36,6,12,26,21,8,11,6,3,1,55,68,4,2,2,3,1,5,8,31,5,19,59,2,3,3,2,55,2,1,4,6,6.659301778,49.03715264
0,0,0,0,0,12,2,14,50,0,39,22,0,45,0,4,3,2,0,27,1,3,0,4,2,3,1,15,0,0,1,0,0,0,0,1,11,0,2,1,19,22,30,0,47,0,36,36,36,1,17,16,12,14,20,18,13,31,0,11,12,18,18,1,23,15,3,2,8,2,7,6,2,1,2,15,16,0,0,0,1,0,5,0,5,2,3,30,1,0,0,0,26,0,1,1,2,6.37744108,48.19620847
0,0,0,0,0,13,2,1,21,4,31,20,0,22,2,5,3,2,1,16,4,1,1,6,0,4,1,32,2,2,2,0,0,1,3,1,8,7,9,7,42,31,29,0,19,0,11,10,19,1,20,27,22,19,35,20,15,18,2,24,24,15,29,1,19,21,6,10,9,6,7,5,3,3,3,30,15,3,1,1,5,2,10,5,17,6,3,12,0,4,2,2,21,2,7,7,2,-1.682286285,47.36224424
0,0,0,0,0,7,2,2,8,2,22,19,0,23,0,7,11,3,1,15,3,2,1,2,0,0,1,34,1,0,1,0,0,2,0,0,11,7,7,3,26,21,26,0,20,0,15,22,20,3,19,25,25,18,21,11,9,25,0,13,12,20,18,2,15,13,0,9,6,2,3,2,3,1,1,21,17,9,0,0,0,0,4,3,5,1,2,24,3,1,2,2,14,0,14,8,17,-0.561426113,47.39148674
0,0,0,0,0,7,2,0,5,0,8,1,0,6,0,5,3,2,0,9,0,0,0,1,1,0,1,10,1,0,1,0,1,0,0,1,1,1,3,0,14,9,14,0,7,0,14,12,12,0,10,12,12,1,5,6,6,13,1,2,3,7,9,0,2,2,1,2,2,1,3,0,4,0,0,5,8,3,0,0,0,1,0,1,1,0,0,7,1,1,4,3,5,1,3,0,1,-0.655430354,48.14951115
0,0,0,0,0,9,2,0,5,0,11,10,0,14,0,5,3,3,1,17,0,1,0,4,0,0,1,12,1,2,0,0,1,2,2,2,11,1,2,4,11,11,14,0,8,0,34,21,30,2,26,18,30,16,23,15,19,19,1,5,15,3,9,1,8,15,1,4,10,12,7,10,2,2,6,17,15,2,0,0,0,2,0,0,19,0,0,20,0,2,0,2,8,0,5,4,2,0.222767769,47.9966239
0,0,1,0,0,1,2,0,4,0,6,6,0,11,0,2,2,2,1,10,2,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,1,1,1,1,11,8,13,0,5,1,9,5,7,3,7,6,13,10,8,4,8,9,0,3,6,5,8,1,7,11,5,2,3,7,4,1,0,3,1,13,4,2,0,0,1,0,0,2,13,0,0,7,1,1,2,5,13,0,11,4,6,-1.298160023,46.6735651
0,0,1,0,0,2,2,1,2,0,3,1,0,7,0,2,0,1,0,6,1,0,1,4,0,0,1,7,0,1,0,0,0,0,1,1,3,0,4,1,8,7,9,0,10,0,3,8,8,0,2,2,4,10,1,7,6,2,0,9,10,8,9,1,10,14,8,0,6,4,1,2,0,0,0,6,8,0,0,0,0,0,0,2,7,2,2,2,0,0,0,0,11,1,2,0,1,-2.862845142,48.44140263
0,0,0,0,0,1,2,2,3,2,17,6,0,4,0,1,2,1,0,8,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,2,2,0,2,0,5,6,7,0,4,0,5,15,5,1,10,8,8,3,13,10,6,12,2,5,3,7,2,0,2,3,3,2,8,4,3,0,1,2,2,11,4,0,1,0,3,1,4,3,10,3,2,9,0,2,1,2,3,0,2,1,4,-4.052580471,48.26034165
0,0,1,0,0,7,2,1,4,4,20,8,0,12,0,7,1,2,0,12,0,0,0,2,1,0,1,14,0,0,0,0,1,0,3,5,2,5,5,4,24,22,23,0,22,0,11,17,23,2,13,24,39,23,29,35,22,13,1,13,18,19,12,0,15,16,1,4,11,6,6,4,3,2,3,37,17,6,1,0,1,4,1,8,17,8,0,14,0,4,5,0,21,5,4,5,7,-1.636932688,48.15488573
0,0,2,0,0,6,2,6,15,4,13,3,0,17,1,1,3,3,0,10,1,0,3,0,1,0,1,15,0,0,0,0,0,0,1,1,1,2,4,0,12,14,11,0,15,0,6,8,8,1,12,9,17,13,8,9,20,4,1,10,4,10,10,1,9,11,1,6,4,5,4,7,3,3,1,10,20,0,1,1,3,6,0,3,10,0,2,9,0,2,2,2,6,0,2,5,3,-2.812024226,47.84518795
0,0,0,0,0,0,2,0,0,0,5,3,0,1,0,0,1,1,0,2,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,0,1,9,5,0,0,0,4,3,3,0,4,5,6,6,23,11,13,2,1,4,8,8,1,0,6,13,1,3,4,6,1,0,1,1,1,15,17,0,0,1,9,1,20,4,4,0,3,4,0,2,2,1,8,0,1,1,0,0.739908457,45.1078157
0,0,0,0,0,12,2,1,19,16,20,18,0,21,2,7,4,4,3,31,1,2,4,2,1,0,1,22,2,0,2,0,2,5,8,6,13,23,13,7,19,24,30,0,30,0,25,20,26,5,33,40,43,17,37,16,24,20,8,21,19,19,25,2,33,32,7,10,16,17,28,11,11,15,6,42,20,8,0,3,5,9,9,7,16,7,14,36,6,3,2,0,19,1,2,2,13,-0.567977072,44.8171983
0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,2,0,0,0,9,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,3,6,1,12,5,10,0,9,0,9,13,6,2,16,13,14,3,8,7,6,8,0,2,3,6,1,1,7,1,0,2,1,0,1,2,3,2,2,18,7,3,1,0,0,0,1,3,4,1,0,15,0,0,0,0,2,2,0,1,5,-0.786732629,43.96751319
0,0,0,0,0,2,2,0,3,1,1,0,0,0,1,1,0,0,1,5,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,1,5,1,0,4,5,9,0,1,0,12,8,11,0,5,3,6,4,0,3,4,7,1,5,6,5,9,0,5,9,2,4,4,3,8,2,1,1,1,4,1,2,0,0,0,1,3,1,2,0,0,3,0,0,0,0,3,0,2,1,0,0.457856778,44.36739036
0,0,0,0,0,3,2,1,5,2,6,2,0,8,0,1,0,1,1,35,0,0,0,0,0,0,1,16,0,0,0,0,0,0,2,7,0,3,4,3,24,37,40,0,6,0,36,20,11,2,12,15,24,3,18,16,8,14,2,11,1,5,2,0,2,2,2,7,0,1,3,3,1,1,0,17,7,1,0,0,0,5,3,5,4,3,4,23,1,1,2,1,5,1,1,3,5,-0.765479042,43.25792289
0,0,0,0,0,6,2,1,2,0,6,2,0,4,0,3,1,0,0,2,0,0,0,3,0,0,1,9,0,0,0,0,0,0,1,4,2,1,4,1,12,5,2,0,7,0,1,0,3,0,5,3,11,5,6,5,9,1,1,16,9,5,1,0,5,8,1,2,0,5,4,1,1,0,1,8,8,2,0,0,1,1,2,2,3,0,1,4,0,0,2,3,8,0,1,2,4,1.875114637,45.35716509
0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,2,4,0,3,0,1,0,2,1,0,1,4,0,1,0,0,0,0,0,1,0,1,2,0,8,5,6,0,3,0,1,2,1,0,0,4,2,4,6,6,0,1,0,1,2,1,1,0,0,3,0,3,4,2,1,0,0,0,0,1,5,5,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,3,1,5,2.019616255,46.09183814
0,0,0,0,0,0,2,1,3,5,6,5,0,4,0,0,0,1,0,13,0,0,0,0,0,0,1,11,0,0,0,0,0,2,1,6,2,6,3,1,19,12,14,0,3,0,19,17,11,0,8,4,6,10,10,8,7,11,2,3,2,3,3,0,10,11,2,2,10,4,6,2,0,2,1,5,2,3,0,0,0,1,2,1,17,0,1,8,0,0,0,0,6,0,1,2,0,1.236038134,45.89410154
0,0,0,0,0,2,2,1,6,0,1,1,0,12,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,1,0,5,1,7,0,3,0,4,8,10,0,3,4,8,2,4,12,3,5,0,9,8,9,3,0,5,8,0,4,2,0,1,0,0,0,0,2,7,3,0,0,0,0,1,2,5,1,1,3,2,2,0,0,7,0,2,0,3,0.19555958,45.71922443
0,0,0,0,0,3,2,0,3,0,6,11,0,10,0,1,1,2,0,7,1,1,1,0,0,0,1,3,0,0,0,0,0,0,2,1,1,2,3,3,12,10,8,0,10,0,1,2,3,5,4,13,14,8,26,21,5,2,4,7,19,7,8,0,6,4,6,1,13,7,1,6,1,0,0,19,3,2,1,2,4,4,7,3,11,5,3,3,0,2,0,1,10,0,1,2,4,-0.679464083,45.77968502
0,0,0,0,0,5,2,1,1,2,3,1,0,6,0,1,0,1,0,6,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,1,15,11,11,0,2,1,8,2,9,0,18,24,14,7,14,6,5,8,1,3,5,2,4,0,1,5,0,0,5,1,1,0,3,0,0,11,6,2,0,1,1,2,4,2,4,0,0,7,0,0,1,2,3,1,3,2,2,-0.318565329,46.55604706
0,0,1,0,0,2,2,0,8,2,6,4,0,8,0,3,0,1,0,12,0,0,0,1,0,0,1,24,0,0,0,0,0,0,1,0,3,0,0,1,16,39,11,0,2,0,4,2,3,1,4,5,10,4,12,8,10,5,0,13,5,9,5,0,5,5,0,2,5,3,0,0,0,1,0,9,8,1,0,1,2,1,2,3,5,1,3,5,0,1,1,0,5,0,1,4,4,0.458082305,46.56688975
0,0,0,0,0,4,2,6,8,1,4,7,0,10,0,0,0,1,0,7,0,0,1,2,0,0,1,8,0,0,0,0,0,0,1,0,4,2,4,1,9,8,6,0,11,0,6,8,2,1,11,7,20,12,19,17,10,5,1,11,3,10,16,1,7,9,1,0,6,4,2,4,1,1,0,14,11,3,0,0,2,4,7,11,7,4,2,10,1,1,4,0,18,0,0,0,3,2.417833519,43.10298243
0,0,0,0,0,12,2,2,7,5,7,18,0,5,0,6,5,4,1,21,2,0,1,2,0,0,1,35,0,1,0,0,0,1,2,2,16,11,13,5,30,28,16,0,12,0,22,2,18,2,9,12,18,24,20,12,9,12,6,7,14,13,12,1,19,19,13,5,15,13,5,6,3,4,3,16,12,3,1,1,3,7,9,14,15,4,4,8,3,3,3,1,25,0,2,2,3,4.176451535,43.99261788
0,0,1,0,0,9,2,2,19,7,16,8,0,29,0,2,5,1,3,23,1,1,0,1,0,0,1,29,0,0,0,0,0,5,6,8,7,24,30,3,48,33,33,0,22,1,21,17,17,9,15,8,23,28,21,30,22,18,7,15,12,10,38,0,32,46,21,7,24,10,14,7,6,1,5,20,30,2,4,1,18,19,25,19,20,13,9,15,4,2,2,6,39,2,1,3,8,3.365510647,43.57788815
0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,2,3,3,6,3,0,0,0,0,4,5,6,0,7,5,6,1,3,1,1,3,0,2,1,1,5,0,4,0,0,1,1,0,0,1,0,0,0,6,1,0,0,0,0,1,1,0,0,2,0,3,0,0,0,1,8,0,0,0,0,3.498063738,44.51884693
0,0,0,0,0,5,2,5,6,1,2,4,0,6,0,0,0,0,0,3,0,0,0,0,0,0,1,16,0,1,1,0,0,0,2,1,1,2,11,0,8,9,6,0,5,0,3,0,1,3,8,9,19,9,14,11,8,6,3,4,7,5,6,3,8,12,9,6,9,3,8,2,3,2,0,19,9,2,0,2,9,11,10,13,9,8,3,6,2,1,2,0,15,1,0,9,4,2.521397443,42.60083452
0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,1,5,3,0,0,0,2,1,1,1,0,4,3,4,4,2,4,4,0,0,2,1,3,0,0,4,4,1,3,2,1,1,0,0,1,3,0,0,0,0,2,0,1,1,1,3,0,4,0,2,4,0,2,0,1,1,0,1.507123539,42.91897024
0,0,0,0,0,2,2,1,5,0,1,1,0,6,0,1,0,1,0,9,0,0,0,0,0,0,1,13,0,0,0,0,0,0,1,1,0,7,1,2,8,20,15,0,6,0,3,1,1,1,1,6,11,6,8,5,6,3,0,5,0,7,9,0,6,6,2,1,4,5,5,1,2,1,2,6,2,2,0,0,0,2,6,1,2,0,3,3,1,0,1,2,4,0,0,0,3,2.680007686,44.28116712
0,0,0,0,0,7,2,2,5,8,8,9,0,8,0,5,4,4,4,13,0,0,2,1,0,0,1,30,1,2,4,0,0,4,5,5,5,9,10,11,38,33,25,0,13,0,10,21,19,3,17,23,25,20,46,34,23,15,2,14,20,17,11,0,9,15,10,13,10,9,6,6,3,2,4,55,18,1,1,3,4,13,12,17,16,12,6,29,4,1,2,2,21,3,11,4,7,1.175534501,43.36002983
0,0,0,0,0,3,2,0,0,1,2,5,0,7,0,1,0,0,1,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,4,5,4,1,0,2,3,3,0,2,0,1,1,3,0,0,5,1,2,1,2,3,1,2,0,4,2,2,0,1,2,0,1,1,2,0,0,2,1,0,0,4,0,0,1,0,0,2,1,2,0,1,4,0,2,0,0,1,0,0,1,2,0.45069919,43.69345854
0,0,0,0,0,16,2,0,0,0,6,7,0,0,0,0,2,0,0,6,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,4,3,4,0,2,0,4,4,0,0,1,2,1,3,5,4,3,0,1,4,0,0,1,0,2,1,3,1,3,1,1,1,1,0,0,3,8,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,2,1.604099282,44.6262242
0,0,0,0,0,2,2,0,1,0,6,5,0,6,0,0,0,1,0,10,0,1,0,0,0,0,1,8,0,0,0,0,0,0,0,0,4,0,2,0,12,10,20,0,1,0,7,13,8,0,10,7,4,3,5,4,1,3,1,3,3,5,5,0,4,3,6,4,1,2,0,2,1,2,2,4,2,1,0,0,0,3,4,3,0,4,2,5,0,1,0,0,3,1,3,2,2,0.164113835,43.05282578
0,0,0,0,0,2,2,1,0,2,5,3,0,3,0,1,0,0,0,9,1,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,1,4,6,2,14,9,13,0,6,0,13,9,13,2,10,17,21,13,18,13,4,11,1,5,7,2,15,0,10,9,2,2,7,4,4,5,1,0,0,14,4,0,0,0,2,4,2,5,6,6,0,16,0,1,1,0,17,2,1,1,0,2.163121661,43.78756736
0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,1,0,0,1,16,0,0,0,0,1,0,0,1,0,4,7,2,12,8,11,0,1,0,2,6,2,2,5,1,7,10,9,11,4,4,0,4,3,3,4,0,14,7,0,1,9,1,5,0,1,1,1,13,4,3,1,0,1,3,2,3,7,1,2,1,1,1,0,0,6,1,1,1,1,1.281569366,44.08838711
0,0,0,0,0,3,2,0,4,3,9,2,0,4,0,2,5,1,0,25,0,0,2,1,0,0,1,36,0,0,0,0,0,0,1,1,3,6,6,1,33,32,39,0,5,0,14,27,25,0,15,21,22,12,20,11,19,21,1,7,3,4,2,0,10,9,2,2,10,5,2,3,1,2,2,24,9,2,0,0,0,3,2,1,12,1,1,30,0,0,2,0,9,1,0,1,3,3.18713821,46.39471981
0,0,0,0,0,1,2,0,0,3,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,4,4,3,1,3,3,0,0,0,0,4,6,3,0,4,4,6,7,9,7,5,4,0,0,2,0,2,1,6,3,1,0,0,3,1,1,0,0,0,4,1,1,0,1,0,1,3,0,3,0,0,3,1,0,0,0,3,0,1,0,0,2.668873999,45.05124328
0,0,0,0,0,2,2,0,3,0,1,3,0,0,0,1,0,1,0,11,0,1,0,2,0,0,1,18,0,0,0,0,0,0,1,0,2,2,3,1,15,14,17,0,2,0,23,8,9,4,6,17,9,2,7,6,2,4,0,2,5,4,5,0,5,5,3,0,1,2,2,2,0,0,0,5,3,3,1,0,0,0,1,3,2,0,0,3,0,4,2,3,6,0,1,2,2,3.805272467,45.12957533
0,0,0,0,0,4,2,0,0,4,7,7,0,6,0,1,1,2,0,34,0,0,0,0,0,0,1,32,0,2,0,0,0,0,2,7,2,6,9,7,39,33,45,0,12,1,24,17,13,0,30,17,27,20,26,8,26,23,0,14,16,17,8,0,21,17,3,7,13,14,9,1,3,1,3,17,19,1,0,0,1,7,2,5,14,4,4,34,5,0,2,2,18,2,3,3,3,3.138124161,45.72627306
0,0,0,0,0,6,2,0,6,3,18,15,0,18,1,4,5,0,2,28,3,1,1,3,0,0,1,33,0,0,0,0,0,2,1,0,5,5,8,1,41,38,36,0,18,1,19,9,18,1,24,20,21,10,23,10,7,10,0,15,9,10,7,3,3,5,2,2,8,5,8,2,2,0,1,18,15,1,0,0,0,1,2,3,4,2,7,12,3,1,1,0,9,0,0,0,0,5.352761458,46.09688908
0,0,0,0,0,12,2,1,10,0,9,9,0,15,0,10,4,4,0,19,1,0,0,2,0,1,1,34,2,0,4,0,0,1,2,1,17,4,7,1,15,28,25,0,14,1,8,12,9,0,13,15,16,5,21,23,8,11,0,5,9,3,7,0,4,5,2,3,2,3,2,3,1,1,1,9,11,0,0,1,0,0,0,1,9,2,0,9,0,0,0,1,6,1,0,2,2,4.424381097,44.75172469
0,0,0,0,0,11,2,4,18,0,22,11,0,35,0,1,0,1,0,19,0,0,0,0,0,0,1,35,0,1,0,0,0,1,1,1,8,5,22,4,42,43,32,0,22,0,14,25,9,0,16,31,34,13,26,24,29,14,3,22,9,11,15,1,13,21,2,7,6,7,1,3,1,0,0,23,14,5,2,0,2,5,2,8,7,3,5,21,2,3,0,2,16,1,2,2,5,5.163920975,44.68609786
0,0,0,0,0,12,2,0,7,9,21,28,0,17,0,9,10,9,0,76,4,1,1,5,0,0,1,94,0,0,0,0,0,0,4,14,10,19,24,9,108,94,91,0,22,0,58,53,45,4,52,50,68,23,35,46,28,44,4,35,33,32,41,2,35,40,15,6,16,8,16,5,8,5,2,46,36,1,3,0,7,8,8,9,27,6,3,60,3,1,0,1,52,2,3,2,5,5.576112378,45.26082043
0,0,0,0,0,16,2,7,25,12,31,36,0,41,1,16,14,6,1,44,1,1,1,5,0,1,1,71,0,0,0,0,0,0,7,9,10,27,35,12,91,54,52,0,35,0,43,24,18,0,21,13,21,42,27,26,24,39,6,18,21,17,25,1,32,38,3,17,17,11,7,17,7,4,4,21,27,0,2,1,2,3,6,9,22,7,3,16,4,3,2,3,29,1,2,4,4,4.165068936,45.72764043
0,0,2,0,0,61,2,26,84,22,88,70,0,104,3,31,13,19,3,108,12,4,2,7,3,5,1,125,2,2,1,0,0,11,14,21,36,46,57,26,134,143,100,0,96,2,104,63,62,8,63,94,77,65,54,57,61,61,13,45,47,65,79,3,92,80,15,24,28,27,17,18,19,9,8,55,38,4,0,2,11,16,15,19,63,10,11,75,6,2,8,8,64,5,8,9,15,4.644338642,45.86959624
0,0,0,0,0,4,2,0,4,6,9,9,0,11,2,3,4,5,0,31,0,0,1,1,0,0,1,59,2,0,0,0,0,0,0,0,11,5,18,4,54,56,52,0,8,1,27,21,15,1,14,14,13,6,8,16,8,19,1,11,6,6,10,0,9,18,7,4,8,3,3,1,2,2,1,6,11,1,0,1,2,1,4,2,8,1,1,31,1,1,1,0,12,0,2,5,3,6.445528906,45.47626208
0,0,1,0,0,18,2,2,19,2,23,21,0,30,3,3,3,2,0,38,0,1,0,2,0,0,1,65,1,2,2,0,1,3,0,1,11,1,12,1,72,75,60,0,31,0,23,33,28,2,30,24,30,15,18,17,14,21,1,20,26,29,26,1,17,14,2,5,8,6,3,10,5,5,2,22,14,1,0,1,5,4,7,6,8,5,2,18,2,2,0,7,13,0,3,4,4,6.432670089,46.05020972
0,0,0,0,0,1,2,0,0,1,1,1,0,3,0,1,1,1,1,19,1,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,1,0,2,1,17,6,11,0,2,0,5,3,6,0,10,15,8,3,6,10,10,8,0,7,3,7,7,0,3,4,1,1,3,1,3,3,1,0,1,20,8,0,0,0,0,0,2,2,2,1,1,13,0,0,1,1,7,2,1,1,1,6.24510811,44.10679713
0,0,0,0,0,2,2,0,1,1,3,0,0,0,0,4,2,0,0,13,0,0,0,1,0,0,1,6,0,1,1,0,0,0,0,1,3,3,6,0,14,22,16,0,2,0,12,6,5,1,7,8,6,6,10,10,10,8,3,4,4,4,5,0,4,2,3,3,2,0,0,0,0,0,0,4,8,0,0,0,1,1,1,1,3,2,1,12,2,0,0,0,3,1,1,0,0,6.263497169,44.66264574
0,0,2,0,0,13,2,5,10,1,30,25,0,26,0,11,6,4,4,39,0,4,1,4,0,0,1,35,0,2,3,0,0,9,5,10,22,6,6,5,52,37,31,0,25,0,28,53,38,2,57,45,50,18,60,54,63,43,9,68,59,38,57,1,30,32,21,9,9,8,10,7,3,1,0,69,59,8,3,3,8,26,20,31,21,7,9,45,11,3,2,5,51,2,1,2,5,7.118682203,43.93234601
0,0,1,0,0,54,2,0,26,33,76,115,0,66,5,38,25,12,6,61,8,6,8,7,4,2,1,152,6,8,2,0,1,19,19,23,31,44,78,37,136,132,99,0,79,0,70,66,71,13,88,98,122,92,113,121,116,65,38,91,73,62,80,8,90,86,45,31,45,38,23,20,19,10,8,137,85,9,6,3,12,37,45,48,66,47,44,67,20,16,12,12,70,6,15,13,14,5.086961351,43.54265146
0,0,2,0,0,10,2,2,11,4,29,19,0,23,2,6,2,2,3,23,1,1,0,3,0,2,1,38,1,2,1,0,0,5,4,3,5,5,15,3,55,40,42,0,23,1,16,25,22,4,36,50,66,47,61,71,48,15,9,50,58,47,59,3,48,40,26,7,26,17,13,8,7,4,5,74,52,0,5,4,10,15,17,22,33,9,8,37,3,3,2,5,36,5,8,3,0,6.243298106,43.44062391
0,0,0,0,0,2,2,0,3,4,3,3,0,12,1,3,2,1,4,34,0,1,0,0,0,0,1,50,1,0,0,0,0,5,3,8,2,6,19,5,61,49,31,0,6,0,28,23,17,0,24,27,39,23,21,22,16,26,5,22,12,23,12,1,18,23,10,9,21,11,10,6,1,6,2,30,27,3,0,2,2,3,9,7,13,11,4,24,1,3,1,2,16,5,1,5,6,5.172893995,44.00761337
0,0,0,0,0,1,2,6,11,0,6,3,0,7,0,3,1,0,0,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,2,1,2,1,0,8,4,1,0,9,0,1,0,0,0,0,2,0,2,0,0,1,0,2,3,2,2,2,1,3,7,0,4,3,2,0,0,0,0,0,0,1,0,0,0,2,1,0,0,6,2,0,0,0,0,0,0,4,0,2,1,0,8.989732906,41.86472921
0,0,0,0,0,0,2,0,2,1,2,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,7,0,0,0,0,0,1,2,1,0,0,2,0,3,5,0,0,1,0,0,1,1,0,2,3,2,1,7,6,1,0,0,3,2,5,4,0,2,2,4,1,1,0,0,0,0,0,0,5,2,0,0,0,2,8,2,2,0,1,3,1,0,0,0,1,1,0,2,2,0,9.202951255,42.3910143
0,0,0,0,0,4,2,0,2,19,1,2,0,6,1,0,3,2,8,2,0,1,0,0,1,0,1,5,2,0,1,0,0,5,10,17,2,16,15,23,5,8,2,0,2,0,0,2,0,3,1,0,1,19,3,2,3,0,17,2,6,5,8,9,14,10,94,6,13,6,9,8,6,4,2,1,2,0,3,5,18,32,105,119,11,40,34,1,13,8,5,5,3,5,1,2,1,-61.57735782,16.23854889
0,0,0,0,0,0,2,0,2,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,2,1,0,3,3,3,3,1,1,0,3,1,1,0,0,27,1,1,0,9,0,0,1,1,19,0,2,2,4,0,5,6,69,10,5,1,3,2,0,0,0,0,1,11,5,5,38,48,153,56,5,33,23,0,17,15,7,12,7,0,5,8,11,-61.017077,14.65120242
0,0,1,0,0,0,2,0,0,2,0,1,0,0,4,0,0,0,4,1,2,3,7,0,10,5,1,0,4,2,3,0,4,1,2,0,0,0,0,2,0,0,0,0,0,8,0,0,0,13,1,1,1,2,1,3,3,0,16,0,2,1,3,7,2,3,5,2,2,5,3,7,12,5,2,2,1,5,8,7,7,3,7,12,4,11,18,3,15,9,3,10,1,9,6,2,3,-53.23525437,3.924887779
0,0,2,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,4,2,0,0,1,0,0,0,1,3,0,1,3,0,0,2,1,2,0,0,7,3,4,4,5,0,0,1,1,0,0,8,1,0,1,6,1,3,8,1,1,8,22,14,7,8,9,6,12,5,9,10,11,12,8,8,9,1,10,0,12,8,13,10,24,12,14,3,5,1,2,2,3,2,11,9,2,3,3,55.53296979,-21.13330184
0,0,0,0,0,2,2,0,0,1,2,1,0,2,0,5,2,0,0,0,3,2,2,2,0,0,1,2,0,0,0,0,0,0,0,0,4,1,0,0,0,2,1,0,1,0,3,1,2,0,2,1,2,2,11,16,14,1,0,4,13,1,7,0,0,0,0,0,1,0,2,0,0,1,0,2,7,0,0,0,0,1,0,0,1,1,2,0,2,1,1,3,2,0,0,0,1,45.15455589,-12.81809865
0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,8,0,0,1,0,0,0,0,0,0,5,5,1,6,2,5,0,0,0,9,3,9,0,13,5,9,6,6,3,1,13,5,1,2,0,2,0,4,5,1,0,4,6,6,3,0,1,1,5,3,0,0,0,0,0,0,0,7,2,3,11,6,4,0,3,3,0,0,0,1,16.98979984,45.73750832
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,1,0,1,1,0,1,1,3,0,0,0,9,4,13,0,4,2,5,2,1,0,1,5,2,2,0,1,1,0,1,3,1,0,3,2,3,2,2,2,0,3,2,0,0,0,0,0,0,0,3,2,2,6,1,6,0,3,3,0,0,0,1,17.61204925,45.72765954
0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,3,6,0,0,0,10,9,6,0,7,0,2,1,2,0,3,5,4,0,1,0,1,0,5,4,0,0,5,3,3,1,1,0,0,3,0,0,0,0,0,0,0,0,5,1,1,9,0,4,0,3,3,0,0,0,1,17.58113423,45.406288
