,date,country,deaths
45758,2021-09-05,FRD12,3.0
45759,2021-09-12,FRD12,1.0
45760,2021-09-19,FRD12,0.0
45761,2021-09-26,FRD12,1.0
45762,2021-10-03,FRD12,2.0
45763,2021-10-10,FRD12,0.0
45764,2021-10-17,FRD12,0.0
45765,2021-10-24,FRD12,1.0
45766,2021-10-31,FRD12,0.0
45767,2021-11-07,FRD12,1.0
45768,2021-11-14,FRD12,0.0
45769,2021-11-21,FRD12,4.0
45770,2021-11-28,FRD12,3.0
45771,2021-12-05,FRD12,5.0
45772,2021-12-12,FRD12,
45773,2021-12-19,FRD12,
45774,2021-12-26,FRD12,
45775,2022-01-02,FRD12,
45776,2022-01-09,FRD12,
45777,2022-01-16,FRD12,
45778,2022-01-23,FRD12,
45779,2022-01-30,FRD12,
45780,2020-01-05,FRD13,
45781,2020-01-12,FRD13,
45782,2020-01-19,FRD13,
45783,2020-01-26,FRD13,
45784,2020-02-02,FRD13,
45785,2020-02-09,FRD13,
45786,2020-02-16,FRD13,
45787,2020-02-23,FRD13,
45788,2020-03-01,FRD13,
45789,2020-03-08,FRD13,
45790,2020-03-15,FRD13,
45791,2020-03-22,FRD13,0.0
45792,2020-03-29,FRD13,1.0
45793,2020-04-05,FRD13,8.0
45794,2020-04-12,FRD13,8.0
45795,2020-04-19,FRD13,7.0
45796,2020-04-26,FRD13,3.0
45797,2020-05-03,FRD13,1.0
45798,2020-05-10,FRD13,5.0
45799,2020-05-17,FRD13,4.0
45800,2020-05-24,FRD13,1.0
45801,2020-05-31,FRD13,1.0
45802,2020-06-07,FRD13,0.0
45803,2020-06-14,FRD13,0.0
45804,2020-06-21,FRD13,1.0
45805,2020-06-28,FRD13,1.0
45806,2020-07-05,FRD13,0.0
45807,2020-07-12,FRD13,0.0
45808,2020-07-19,FRD13,3.0
45809,2020-07-26,FRD13,2.0
45810,2020-08-02,FRD13,0.0
45811,2020-08-09,FRD13,0.0
45812,2020-08-16,FRD13,1.0
45813,2020-08-23,FRD13,2.0
45814,2020-08-30,FRD13,0.0
45815,2020-09-06,FRD13,1.0
45816,2020-09-13,FRD13,0.0
45817,2020-09-20,FRD13,0.0
45818,2020-09-27,FRD13,1.0
45819,2020-10-04,FRD13,2.0
45820,2020-10-11,FRD13,2.0
45821,2020-10-18,FRD13,1.0
45822,2020-10-25,FRD13,1.0
45823,2020-11-01,FRD13,5.0
45824,2020-11-08,FRD13,5.0
45825,2020-11-15,FRD13,11.0
45826,2020-11-22,FRD13,20.0
45827,2020-11-29,FRD13,16.0
45828,2020-12-06,FRD13,10.0
45829,2020-12-13,FRD13,12.0
45830,2020-12-20,FRD13,26.0
45831,2020-12-27,FRD13,12.0
45832,2021-01-03,FRD13,16.0
45833,2021-01-10,FRD13,8.0
45834,2021-01-17,FRD13,9.0
45835,2021-01-24,FRD13,9.0
45836,2021-01-31,FRD13,12.0
45837,2021-02-07,FRD13,13.0
45838,2021-02-14,FRD13,9.0
45839,2021-02-21,FRD13,3.0
45840,2021-02-28,FRD13,5.0
45841,2021-03-07,FRD13,7.0
45842,2021-03-14,FRD13,13.0
45843,2021-03-21,FRD13,11.0
45844,2021-03-28,FRD13,10.0
45845,2021-04-04,FRD13,8.0
45846,2021-04-11,FRD13,7.0
45847,2021-04-18,FRD13,6.0
45848,2021-04-25,FRD13,15.0
45849,2021-05-02,FRD13,7.0
45850,2021-05-09,FRD13,5.0
45851,2021-05-16,FRD13,5.0
45852,2021-05-23,FRD13,3.0
45853,2021-05-30,FRD13,2.0
45854,2021-06-06,FRD13,1.0
45855,2021-06-13,FRD13,1.0
45856,2021-06-20,FRD13,1.0
45857,2021-06-27,FRD13,1.0
45858,2021-07-04,FRD13,1.0
45859,2021-07-11,FRD13,0.0
45860,2021-07-18,FRD13,0.0
45861,2021-07-25,FRD13,1.0
45862,2021-08-01,FRD13,0.0
45863,2021-08-08,FRD13,0.0
45864,2021-08-15,FRD13,0.0
45865,2021-08-22,FRD13,0.0
45866,2021-08-29,FRD13,1.0
45867,2021-09-05,FRD13,0.0
45868,2021-09-12,FRD13,3.0
45869,2021-09-19,FRD13,0.0
45870,2021-09-26,FRD13,2.0
45871,2021-10-03,FRD13,0.0
45872,2021-10-10,FRD13,0.0
45873,2021-10-17,FRD13,0.0
45874,2021-10-24,FRD13,1.0
45875,2021-10-31,FRD13,1.0
45876,2021-11-07,FRD13,0.0
45877,2021-11-14,FRD13,4.0
45878,2021-11-21,FRD13,3.0
45879,2021-11-28,FRD13,13.0
45880,2021-12-05,FRD13,8.0
45881,2021-12-12,FRD13,
45882,2021-12-19,FRD13,
45883,2021-12-26,FRD13,
45884,2022-01-02,FRD13,
45885,2022-01-09,FRD13,
45886,2022-01-16,FRD13,
45887,2022-01-23,FRD13,
45888,2022-01-30,FRD13,
45889,2020-01-05,FRD21,
45890,2020-01-12,FRD21,
45891,2020-01-19,FRD21,
45892,2020-01-26,FRD21,
45893,2020-02-02,FRD21,
45894,2020-02-09,FRD21,
45895,2020-02-16,FRD21,
45896,2020-02-23,FRD21,
45897,2020-03-01,FRD21,
45898,2020-03-08,FRD21,
45899,2020-03-15,FRD21,
45900,2020-03-22,FRD21,2.0
45901,2020-03-29,FRD21,1.0
45902,2020-04-05,FRD21,12.0
45903,2020-04-12,FRD21,20.0
45904,2020-04-19,FRD21,17.0
45905,2020-04-26,FRD21,12.0
45906,2020-05-03,FRD21,3.0
45907,2020-05-10,FRD21,5.0
45908,2020-05-17,FRD21,4.0
45909,2020-05-24,FRD21,0.0
45910,2020-05-31,FRD21,4.0
45911,2020-06-07,FRD21,1.0
45912,2020-06-14,FRD21,1.0
45913,2020-06-21,FRD21,1.0
45914,2020-06-28,FRD21,1.0
45915,2020-07-05,FRD21,2.0
45916,2020-07-12,FRD21,0.0
45917,2020-07-19,FRD21,0.0
45918,2020-07-26,FRD21,0.0
45919,2020-08-02,FRD21,0.0
45920,2020-08-09,FRD21,1.0
45921,2020-08-16,FRD21,0.0
45922,2020-08-23,FRD21,0.0
45923,2020-08-30,FRD21,0.0
45924,2020-09-06,FRD21,0.0
45925,2020-09-13,FRD21,1.0
45926,2020-09-20,FRD21,2.0
45927,2020-09-27,FRD21,2.0
45928,2020-10-04,FRD21,4.0
45929,2020-10-11,FRD21,5.0
45930,2020-10-18,FRD21,2.0
45931,2020-10-25,FRD21,8.0
45932,2020-11-01,FRD21,12.0
45933,2020-11-08,FRD21,12.0
45934,2020-11-15,FRD21,14.0
45935,2020-11-22,FRD21,24.0
45936,2020-11-29,FRD21,18.0
45937,2020-12-06,FRD21,15.0
45938,2020-12-13,FRD21,9.0
45939,2020-12-20,FRD21,10.0
45940,2020-12-27,FRD21,7.0
45941,2021-01-03,FRD21,13.0
45942,2021-01-10,FRD21,9.0
45943,2021-01-17,FRD21,11.0
45944,2021-01-24,FRD21,14.0
45945,2021-01-31,FRD21,9.0
45946,2021-02-07,FRD21,13.0
45947,2021-02-14,FRD21,6.0
45948,2021-02-21,FRD21,8.0
45949,2021-02-28,FRD21,15.0
45950,2021-03-07,FRD21,13.0
45951,2021-03-14,FRD21,9.0
45952,2021-03-21,FRD21,11.0
45953,2021-03-28,FRD21,13.0
45954,2021-04-04,FRD21,16.0
45955,2021-04-11,FRD21,16.0
45956,2021-04-18,FRD21,19.0
45957,2021-04-25,FRD21,11.0
45958,2021-05-02,FRD21,18.0
45959,2021-05-09,FRD21,8.0
45960,2021-05-16,FRD21,11.0
45961,2021-05-23,FRD21,12.0
45962,2021-05-30,FRD21,4.0
45963,2021-06-06,FRD21,5.0
45964,2021-06-13,FRD21,2.0
45965,2021-06-20,FRD21,5.0
45966,2021-06-27,FRD21,5.0
45967,2021-07-04,FRD21,4.0
45968,2021-07-11,FRD21,0.0
45969,2021-07-18,FRD21,1.0
45970,2021-07-25,FRD21,1.0
45971,2021-08-01,FRD21,0.0
45972,2021-08-08,FRD21,0.0
45973,2021-08-15,FRD21,0.0
45974,2021-08-22,FRD21,0.0
45975,2021-08-29,FRD21,0.0
45976,2021-09-05,FRD21,2.0
45977,2021-09-12,FRD21,3.0
45978,2021-09-19,FRD21,1.0
45979,2021-09-26,FRD21,0.0
45980,2021-10-03,FRD21,2.0
45981,2021-10-10,FRD21,0.0
45982,2021-10-17,FRD21,0.0
45983,2021-10-24,FRD21,1.0
45984,2021-10-31,FRD21,4.0
45985,2021-11-07,FRD21,4.0
45986,2021-11-14,FRD21,3.0
45987,2021-11-21,FRD21,3.0
45988,2021-11-28,FRD21,4.0
45989,2021-12-05,FRD21,5.0
45990,2021-12-12,FRD21,
45991,2021-12-19,FRD21,
45992,2021-12-26,FRD21,
45993,2022-01-02,FRD21,
45994,2022-01-09,FRD21,
45995,2022-01-16,FRD21,
45996,2022-01-23,FRD21,
45997,2022-01-30,FRD21,
45998,2020-01-05,FRD22,
45999,2020-01-12,FRD22,
46000,2020-01-19,FRD22,
46001,2020-01-26,FRD22,
46002,2020-02-02,FRD22,
46003,2020-02-09,FRD22,
46004,2020-02-16,FRD22,
46005,2020-02-23,FRD22,
46006,2020-03-01,FRD22,
46007,2020-03-08,FRD22,
46008,2020-03-15,FRD22,
46009,2020-03-22,FRD22,4.0
46010,2020-03-29,FRD22,15.0
46011,2020-04-05,FRD22,38.0
46012,2020-04-12,FRD22,35.0
46013,2020-04-19,FRD22,25.0
46014,2020-04-26,FRD22,21.0
46015,2020-05-03,FRD22,16.0
46016,2020-05-10,FRD22,5.0
46017,2020-05-17,FRD22,7.0
46018,2020-05-24,FRD22,7.0
46019,2020-05-31,FRD22,2.0
46020,2020-06-07,FRD22,1.0
46021,2020-06-14,FRD22,1.0
46022,2020-06-21,FRD22,1.0
46023,2020-06-28,FRD22,1.0
46024,2020-07-05,FRD22,1.0
46025,2020-07-12,FRD22,0.0
46026,2020-07-19,FRD22,1.0
46027,2020-07-26,FRD22,1.0
46028,2020-08-02,FRD22,1.0
46029,2020-08-09,FRD22,0.0
46030,2020-08-16,FRD22,0.0
46031,2020-08-23,FRD22,0.0
46032,2020-08-30,FRD22,1.0
46033,2020-09-06,FRD22,0.0
46034,2020-09-13,FRD22,0.0
46035,2020-09-20,FRD22,3.0
46036,2020-09-27,FRD22,6.0
46037,2020-10-04,FRD22,8.0
46038,2020-10-11,FRD22,10.0
46039,2020-10-18,FRD22,9.0
46040,2020-10-25,FRD22,28.0
46041,2020-11-01,FRD22,56.0
46042,2020-11-08,FRD22,58.0
46043,2020-11-15,FRD22,67.0
46044,2020-11-22,FRD22,52.0
46045,2020-11-29,FRD22,44.0
46046,2020-12-06,FRD22,47.0
46047,2020-12-13,FRD22,34.0
46048,2020-12-20,FRD22,29.0
46049,2020-12-27,FRD22,37.0
46050,2021-01-03,FRD22,35.0
46051,2021-01-10,FRD22,30.0
46052,2021-01-17,FRD22,34.0
46053,2021-01-24,FRD22,55.0
46054,2021-01-31,FRD22,49.0
46055,2021-02-07,FRD22,45.0
46056,2021-02-14,FRD22,53.0
46057,2021-02-21,FRD22,43.0
46058,2021-02-28,FRD22,23.0
46059,2021-03-07,FRD22,31.0
46060,2021-03-14,FRD22,27.0
46061,2021-03-21,FRD22,33.0
46062,2021-03-28,FRD22,46.0
46063,2021-04-04,FRD22,53.0
46064,2021-04-11,FRD22,46.0
46065,2021-04-18,FRD22,38.0
46066,2021-04-25,FRD22,45.0
46067,2021-05-02,FRD22,49.0
46068,2021-05-09,FRD22,32.0
46069,2021-05-16,FRD22,23.0
46070,2021-05-23,FRD22,29.0
46071,2021-05-30,FRD22,15.0
46072,2021-06-06,FRD22,12.0
46073,2021-06-13,FRD22,8.0
46074,2021-06-20,FRD22,4.0
46075,2021-06-27,FRD22,8.0
46076,2021-07-04,FRD22,8.0
46077,2021-07-11,FRD22,1.0
46078,2021-07-18,FRD22,2.0
46079,2021-07-25,FRD22,3.0
46080,2021-08-01,FRD22,7.0
46081,2021-08-08,FRD22,4.0
46082,2021-08-15,FRD22,5.0
46083,2021-08-22,FRD22,10.0
46084,2021-08-29,FRD22,4.0
46085,2021-09-05,FRD22,18.0
46086,2021-09-12,FRD22,7.0
46087,2021-09-19,FRD22,5.0
46088,2021-09-26,FRD22,5.0
46089,2021-10-03,FRD22,6.0
46090,2021-10-10,FRD22,1.0
46091,2021-10-17,FRD22,6.0
46092,2021-10-24,FRD22,4.0
46093,2021-10-31,FRD22,0.0
46094,2021-11-07,FRD22,5.0
46095,2021-11-14,FRD22,2.0
46096,2021-11-21,FRD22,7.0
46097,2021-11-28,FRD22,6.0
46098,2021-12-05,FRD22,4.0
46099,2021-12-12,FRD22,
46100,2021-12-19,FRD22,
46101,2021-12-26,FRD22,
46102,2022-01-02,FRD22,
46103,2022-01-09,FRD22,
46104,2022-01-16,FRD22,
46105,2022-01-23,FRD22,
46106,2022-01-30,FRD22,
46107,2020-01-05,FRE11,
46108,2020-01-12,FRE11,
46109,2020-01-19,FRE11,
46110,2020-01-26,FRE11,
46111,2020-02-02,FRE11,
46112,2020-02-09,FRE11,
46113,2020-02-16,FRE11,
46114,2020-02-23,FRE11,
46115,2020-03-01,FRE11,
46116,2020-03-08,FRE11,
46117,2020-03-15,FRE11,
46118,2020-03-22,FRE11,8.0
46119,2020-03-29,FRE11,32.0
46120,2020-04-05,FRE11,103.0
46121,2020-04-12,FRE11,113.0
46122,2020-04-19,FRE11,102.0
46123,2020-04-26,FRE11,48.0
46124,2020-05-03,FRE11,36.0
46125,2020-05-10,FRE11,49.0
46126,2020-05-17,FRE11,37.0
46127,2020-05-24,FRE11,24.0
46128,2020-05-31,FRE11,21.0
46129,2020-06-07,FRE11,20.0
46130,2020-06-14,FRE11,7.0
46131,2020-06-21,FRE11,9.0
46132,2020-06-28,FRE11,6.0
46133,2020-07-05,FRE11,2.0
46134,2020-07-12,FRE11,30.0
46135,2020-07-19,FRE11,5.0
46136,2020-07-26,FRE11,6.0
46137,2020-08-02,FRE11,5.0
46138,2020-08-09,FRE11,2.0
46139,2020-08-16,FRE11,4.0
46140,2020-08-23,FRE11,3.0
46141,2020-08-30,FRE11,3.0
46142,2020-09-06,FRE11,4.0
46143,2020-09-13,FRE11,9.0
46144,2020-09-20,FRE11,5.0
46145,2020-09-27,FRE11,13.0
46146,2020-10-04,FRE11,15.0
46147,2020-10-11,FRE11,24.0
46148,2020-10-18,FRE11,40.0
46149,2020-10-25,FRE11,90.0
46150,2020-11-01,FRE11,100.0
46151,2020-11-08,FRE11,184.0
46152,2020-11-15,FRE11,134.0
46153,2020-11-22,FRE11,116.0
46154,2020-11-29,FRE11,114.0
46155,2020-12-06,FRE11,98.0
46156,2020-12-13,FRE11,91.0
46157,2020-12-20,FRE11,80.0
46158,2020-12-27,FRE11,108.0
46159,2021-01-03,FRE11,62.0
46160,2021-01-10,FRE11,69.0
46161,2021-01-17,FRE11,62.0
46162,2021-01-24,FRE11,70.0
46163,2021-01-31,FRE11,70.0
46164,2021-02-07,FRE11,86.0
46165,2021-02-14,FRE11,69.0
46166,2021-02-21,FRE11,115.0
46167,2021-02-28,FRE11,74.0
46168,2021-03-07,FRE11,115.0
46169,2021-03-14,FRE11,111.0
46170,2021-03-21,FRE11,95.0
46171,2021-03-28,FRE11,94.0
46172,2021-04-04,FRE11,96.0
46173,2021-04-11,FRE11,116.0
46174,2021-04-18,FRE11,87.0
46175,2021-04-25,FRE11,97.0
46176,2021-05-02,FRE11,98.0
46177,2021-05-09,FRE11,111.0
46178,2021-05-16,FRE11,61.0
46179,2021-05-23,FRE11,53.0
46180,2021-05-30,FRE11,42.0
46181,2021-06-06,FRE11,45.0
46182,2021-06-13,FRE11,28.0
46183,2021-06-20,FRE11,18.0
46184,2021-06-27,FRE11,12.0
46185,2021-07-04,FRE11,10.0
46186,2021-07-11,FRE11,13.0
46187,2021-07-18,FRE11,7.0
46188,2021-07-25,FRE11,10.0
46189,2021-08-01,FRE11,7.0
46190,2021-08-08,FRE11,18.0
46191,2021-08-15,FRE11,3.0
46192,2021-08-22,FRE11,16.0
46193,2021-08-29,FRE11,14.0
46194,2021-09-05,FRE11,20.0
46195,2021-09-12,FRE11,20.0
46196,2021-09-19,FRE11,15.0
46197,2021-09-26,FRE11,12.0
46198,2021-10-03,FRE11,11.0
46199,2021-10-10,FRE11,6.0
46200,2021-10-17,FRE11,7.0
46201,2021-10-24,FRE11,11.0
46202,2021-10-31,FRE11,10.0
46203,2021-11-07,FRE11,14.0
46204,2021-11-14,FRE11,6.0
46205,2021-11-21,FRE11,15.0
46206,2021-11-28,FRE11,13.0
46207,2021-12-05,FRE11,14.0
46208,2021-12-12,FRE11,
46209,2021-12-19,FRE11,
46210,2021-12-26,FRE11,
46211,2022-01-02,FRE11,
46212,2022-01-09,FRE11,
46213,2022-01-16,FRE11,
46214,2022-01-23,FRE11,
46215,2022-01-30,FRE11,
46216,2020-01-05,FRE12,
46217,2020-01-12,FRE12,
46218,2020-01-19,FRE12,
46219,2020-01-26,FRE12,
46220,2020-02-02,FRE12,
46221,2020-02-09,FRE12,
46222,2020-02-16,FRE12,
46223,2020-02-23,FRE12,
46224,2020-03-01,FRE12,
46225,2020-03-08,FRE12,
46226,2020-03-15,FRE12,
46227,2020-03-22,FRE12,1.0
46228,2020-03-29,FRE12,12.0
46229,2020-04-05,FRE12,33.0
46230,2020-04-12,FRE12,57.0
46231,2020-04-19,FRE12,48.0
46232,2020-04-26,FRE12,55.0
46233,2020-05-03,FRE12,25.0
46234,2020-05-10,FRE12,12.0
46235,2020-05-17,FRE12,26.0
46236,2020-05-24,FRE12,9.0
46237,2020-05-31,FRE12,7.0
46238,2020-06-07,FRE12,15.0
46239,2020-06-14,FRE12,5.0
46240,2020-06-21,FRE12,0.0
46241,2020-06-28,FRE12,2.0
46242,2020-07-05,FRE12,2.0
46243,2020-07-12,FRE12,3.0
46244,2020-07-19,FRE12,3.0
46245,2020-07-26,FRE12,1.0
46246,2020-08-02,FRE12,3.0
46247,2020-08-09,FRE12,1.0
46248,2020-08-16,FRE12,2.0
46249,2020-08-23,FRE12,0.0
46250,2020-08-30,FRE12,1.0
46251,2020-09-06,FRE12,1.0
46252,2020-09-13,FRE12,1.0
46253,2020-09-20,FRE12,3.0
46254,2020-09-27,FRE12,10.0
46255,2020-10-04,FRE12,8.0
46256,2020-10-11,FRE12,12.0
46257,2020-10-18,FRE12,11.0
46258,2020-10-25,FRE12,16.0
46259,2020-11-01,FRE12,33.0
46260,2020-11-08,FRE12,68.0
46261,2020-11-15,FRE12,66.0
46262,2020-11-22,FRE12,63.0
46263,2020-11-29,FRE12,68.0
46264,2020-12-06,FRE12,62.0
46265,2020-12-13,FRE12,48.0
46266,2020-12-20,FRE12,56.0
46267,2020-12-27,FRE12,36.0
46268,2021-01-03,FRE12,27.0
46269,2021-01-10,FRE12,39.0
46270,2021-01-17,FRE12,33.0
46271,2021-01-24,FRE12,52.0
46272,2021-01-31,FRE12,35.0
46273,2021-02-07,FRE12,38.0
46274,2021-02-14,FRE12,31.0
46275,2021-02-21,FRE12,38.0
46276,2021-02-28,FRE12,53.0
46277,2021-03-07,FRE12,53.0
46278,2021-03-14,FRE12,74.0
46279,2021-03-21,FRE12,76.0
46280,2021-03-28,FRE12,80.0
46281,2021-04-04,FRE12,73.0
46282,2021-04-11,FRE12,48.0
46283,2021-04-18,FRE12,77.0
46284,2021-04-25,FRE12,43.0
46285,2021-05-02,FRE12,44.0
46286,2021-05-09,FRE12,33.0
46287,2021-05-16,FRE12,38.0
46288,2021-05-23,FRE12,27.0
46289,2021-05-30,FRE12,21.0
46290,2021-06-06,FRE12,10.0
46291,2021-06-13,FRE12,6.0
46292,2021-06-20,FRE12,6.0
46293,2021-06-27,FRE12,5.0
46294,2021-07-04,FRE12,1.0
46295,2021-07-11,FRE12,2.0
46296,2021-07-18,FRE12,1.0
46297,2021-07-25,FRE12,6.0
46298,2021-08-01,FRE12,23.0
46299,2021-08-08,FRE12,1.0
46300,2021-08-15,FRE12,3.0
46301,2021-08-22,FRE12,1.0
46302,2021-08-29,FRE12,4.0
46303,2021-09-05,FRE12,1.0
46304,2021-09-12,FRE12,0.0
46305,2021-09-19,FRE12,4.0
46306,2021-09-26,FRE12,2.0
46307,2021-10-03,FRE12,1.0
46308,2021-10-10,FRE12,4.0
46309,2021-10-17,FRE12,1.0
46310,2021-10-24,FRE12,2.0
46311,2021-10-31,FRE12,1.0
46312,2021-11-07,FRE12,4.0
46313,2021-11-14,FRE12,5.0
46314,2021-11-21,FRE12,3.0
46315,2021-11-28,FRE12,5.0
46316,2021-12-05,FRE12,1.0
46317,2021-12-12,FRE12,
46318,2021-12-19,FRE12,
46319,2021-12-26,FRE12,
46320,2022-01-02,FRE12,
46321,2022-01-09,FRE12,
46322,2022-01-16,FRE12,
46323,2022-01-23,FRE12,
46324,2022-01-30,FRE12,
46325,2020-01-05,FRE21,
46326,2020-01-12,FRE21,
46327,2020-01-19,FRE21,
46328,2020-01-26,FRE21,
46329,2020-02-02,FRE21,
46330,2020-02-09,FRE21,
46331,2020-02-16,FRE21,
46332,2020-02-23,FRE21,
46333,2020-03-01,FRE21,
46334,2020-03-08,FRE21,
46335,2020-03-15,FRE21,
46336,2020-03-22,FRE21,17.0
46337,2020-03-29,FRE21,14.0
46338,2020-04-05,FRE21,58.0
46339,2020-04-12,FRE21,42.0
46340,2020-04-19,FRE21,27.0
46341,2020-04-26,FRE21,30.0
46342,2020-05-03,FRE21,16.0
46343,2020-05-10,FRE21,16.0
46344,2020-05-17,FRE21,18.0
46345,2020-05-24,FRE21,6.0
46346,2020-05-31,FRE21,9.0
46347,2020-06-07,FRE21,3.0
46348,2020-06-14,FRE21,3.0
46349,2020-06-21,FRE21,2.0
46350,2020-06-28,FRE21,2.0
46351,2020-07-05,FRE21,0.0
46352,2020-07-12,FRE21,4.0
46353,2020-07-19,FRE21,0.0
46354,2020-07-26,FRE21,2.0
46355,2020-08-02,FRE21,1.0
46356,2020-08-09,FRE21,1.0
46357,2020-08-16,FRE21,4.0
46358,2020-08-23,FRE21,2.0
46359,2020-08-30,FRE21,2.0
46360,2020-09-06,FRE21,0.0
46361,2020-09-13,FRE21,0.0
46362,2020-09-20,FRE21,1.0
46363,2020-09-27,FRE21,1.0
46364,2020-10-04,FRE21,0.0
46365,2020-10-11,FRE21,1.0
46366,2020-10-18,FRE21,5.0
46367,2020-10-25,FRE21,10.0
46368,2020-11-01,FRE21,14.0
46369,2020-11-08,FRE21,17.0
46370,2020-11-15,FRE21,13.0
46371,2020-11-22,FRE21,20.0
46372,2020-11-29,FRE21,20.0
46373,2020-12-06,FRE21,16.0
46374,2020-12-13,FRE21,29.0
46375,2020-12-20,FRE21,19.0
46376,2020-12-27,FRE21,48.0
46377,2021-01-03,FRE21,21.0
46378,2021-01-10,FRE21,33.0
46379,2021-01-17,FRE21,28.0
46380,2021-01-24,FRE21,40.0
46381,2021-01-31,FRE21,44.0
46382,2021-02-07,FRE21,42.0
46383,2021-02-14,FRE21,23.0
46384,2021-02-21,FRE21,24.0
46385,2021-02-28,FRE21,21.0
46386,2021-03-07,FRE21,30.0
46387,2021-03-14,FRE21,16.0
46388,2021-03-21,FRE21,34.0
46389,2021-03-28,FRE21,17.0
46390,2021-04-04,FRE21,31.0
46391,2021-04-11,FRE21,28.0
46392,2021-04-18,FRE21,29.0
46393,2021-04-25,FRE21,37.0
46394,2021-05-02,FRE21,34.0
46395,2021-05-09,FRE21,18.0
46396,2021-05-16,FRE21,20.0
46397,2021-05-23,FRE21,13.0
46398,2021-05-30,FRE21,10.0
46399,2021-06-06,FRE21,4.0
46400,2021-06-13,FRE21,7.0
46401,2021-06-20,FRE21,5.0
46402,2021-06-27,FRE21,2.0
46403,2021-07-04,FRE21,0.0
46404,2021-07-11,FRE21,2.0
46405,2021-07-18,FRE21,1.0
46406,2021-07-25,FRE21,2.0
46407,2021-08-01,FRE21,0.0
46408,2021-08-08,FRE21,1.0
46409,2021-08-15,FRE21,0.0
46410,2021-08-22,FRE21,1.0
46411,2021-08-29,FRE21,5.0
46412,2021-09-05,FRE21,2.0
46413,2021-09-12,FRE21,4.0
46414,2021-09-19,FRE21,3.0
46415,2021-09-26,FRE21,1.0
46416,2021-10-03,FRE21,5.0
46417,2021-10-10,FRE21,4.0
46418,2021-10-17,FRE21,5.0
46419,2021-10-24,FRE21,3.0
46420,2021-10-31,FRE21,3.0
46421,2021-11-07,FRE21,1.0
46422,2021-11-14,FRE21,2.0
46423,2021-11-21,FRE21,2.0
46424,2021-11-28,FRE21,6.0
46425,2021-12-05,FRE21,9.0
46426,2021-12-12,FRE21,
46427,2021-12-19,FRE21,
46428,2021-12-26,FRE21,
46429,2022-01-02,FRE21,
46430,2022-01-09,FRE21,
46431,2022-01-16,FRE21,
46432,2022-01-23,FRE21,
46433,2022-01-30,FRE21,
46434,2020-01-05,FRE22,
46435,2020-01-12,FRE22,
46436,2020-01-19,FRE22,
46437,2020-01-26,FRE22,
46438,2020-02-02,FRE22,
46439,2020-02-09,FRE22,
46440,2020-02-16,FRE22,
46441,2020-02-23,FRE22,
46442,2020-03-01,FRE22,
46443,2020-03-08,FRE22,
46444,2020-03-15,FRE22,
46445,2020-03-22,FRE22,13.0
46446,2020-03-29,FRE22,63.0
46447,2020-04-05,FRE22,69.0
46448,2020-04-12,FRE22,63.0
46449,2020-04-19,FRE22,51.0
46450,2020-04-26,FRE22,44.0
46451,2020-05-03,FRE22,28.0
46452,2020-05-10,FRE22,20.0
46453,2020-05-17,FRE22,15.0
46454,2020-05-24,FRE22,11.0
46455,2020-05-31,FRE22,8.0
46456,2020-06-07,FRE22,3.0
46457,2020-06-14,FRE22,3.0
46458,2020-06-21,FRE22,8.0
46459,2020-06-28,FRE22,2.0
46460,2020-07-05,FRE22,2.0
46461,2020-07-12,FRE22,2.0
46462,2020-07-19,FRE22,3.0
46463,2020-07-26,FRE22,0.0
46464,2020-08-02,FRE22,2.0
46465,2020-08-09,FRE22,2.0
46466,2020-08-16,FRE22,1.0
46467,2020-08-23,FRE22,1.0
46468,2020-08-30,FRE22,1.0
46469,2020-09-06,FRE22,1.0
46470,2020-09-13,FRE22,0.0
46471,2020-09-20,FRE22,0.0
46472,2020-09-27,FRE22,5.0
46473,2020-10-04,FRE22,6.0
46474,2020-10-11,FRE22,7.0
46475,2020-10-18,FRE22,6.0
46476,2020-10-25,FRE22,6.0
46477,2020-11-01,FRE22,11.0
46478,2020-11-08,FRE22,22.0
46479,2020-11-15,FRE22,22.0
46480,2020-11-22,FRE22,22.0
46481,2020-11-29,FRE22,18.0
46482,2020-12-06,FRE22,22.0
46483,2020-12-13,FRE22,17.0
46484,2020-12-20,FRE22,28.0
46485,2020-12-27,FRE22,17.0
46486,2021-01-03,FRE22,24.0
46487,2021-01-10,FRE22,21.0
46488,2021-01-17,FRE22,28.0
46489,2021-01-24,FRE22,41.0
46490,2021-01-31,FRE22,48.0
46491,2021-02-07,FRE22,55.0
46492,2021-02-14,FRE22,32.0
46493,2021-02-21,FRE22,37.0
46494,2021-02-28,FRE22,21.0
46495,2021-03-07,FRE22,21.0
46496,2021-03-14,FRE22,22.0
46497,2021-03-21,FRE22,25.0
46498,2021-03-28,FRE22,22.0
46499,2021-04-04,FRE22,37.0
46500,2021-04-11,FRE22,47.0
46501,2021-04-18,FRE22,39.0
46502,2021-04-25,FRE22,53.0
46503,2021-05-02,FRE22,36.0
46504,2021-05-09,FRE22,31.0
46505,2021-05-16,FRE22,25.0
46506,2021-05-23,FRE22,21.0
46507,2021-05-30,FRE22,28.0
46508,2021-06-06,FRE22,20.0
46509,2021-06-13,FRE22,7.0
46510,2021-06-20,FRE22,6.0
46511,2021-06-27,FRE22,3.0
46512,2021-07-04,FRE22,5.0
46513,2021-07-11,FRE22,2.0
46514,2021-07-18,FRE22,0.0
